index,file_id,file_name,api,rank,operation,segment,offset,size,start,end,ost,consec,seq
254,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,0,read,126,1056964608,8388608,1706045527.6426,1706045527.6451,1,True,True
255,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,0,read,127,1065353216,8388608,1706045527.648,1706045527.6505,1,True,True
256,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,0,1073741824,8388608,1706045475.3796,1706045475.3966,1,False,True
257,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,1,1082130432,8388608,1706045475.3967,1706045475.4094,1,True,True
258,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,2,1090519040,8388608,1706045475.4094,1706045475.4179,1,True,True
259,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,3,1098907648,8388608,1706045475.4179,1706045475.8945,1,True,True
260,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,4,1107296256,8388608,1706045475.8945,1706045476.3789,1,True,True
261,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,5,1115684864,8388608,1706045476.3789,1706045476.5449,1,True,True
262,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,6,1124073472,8388608,1706045476.5449,1706045477.0405,1,True,True
263,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,7,1132462080,8388608,1706045477.0405,1706045477.6597,1,True,True
264,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,8,1140850688,8388608,1706045477.6598,1706045478.1607,1,True,True
265,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,9,1149239296,8388608,1706045478.1607,1706045478.3171,1,True,True
266,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,10,1157627904,8388608,1706045478.3171,1706045478.8014,1,True,True
267,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,11,1166016512,8388608,1706045478.8014,1706045479.308,1,True,True
268,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,12,1174405120,8388608,1706045479.3081,1706045479.7963,1,True,True
269,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,13,1182793728,8388608,1706045479.7963,1706045479.9488,1,True,True
270,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,14,1191182336,8388608,1706045479.9488,1706045480.4269,1,True,True
271,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,15,1199570944,8388608,1706045480.4269,1706045481.0714,1,True,True
272,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,16,1207959552,8388608,1706045481.0714,1706045481.5714,1,True,True
273,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,17,1216348160,8388608,1706045481.5714,1706045481.7273,1,True,True
274,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,18,1224736768,8388608,1706045481.7273,1706045482.2103,1,True,True
275,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,19,1233125376,8388608,1706045482.2103,1706045482.7039,1,True,True
276,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,20,1241513984,8388608,1706045482.704,1706045482.8674,1,True,True
277,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,21,1249902592,8388608,1706045482.8674,1706045483.1971,1,True,True
278,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,22,1258291200,8388608,1706045483.1972,1706045483.6627,1,True,True
279,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,23,1266679808,8388608,1706045483.6627,1706045483.7908,1,True,True
280,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,24,1275068416,8388608,1706045483.7908,1706045484.2813,1,True,True
281,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,25,1283457024,8388608,1706045484.2813,1706045484.4206,1,True,True
282,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,26,1291845632,8388608,1706045484.4206,1706045484.9282,1,True,True
283,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,27,1300234240,8388608,1706045484.9283,1706045485.0895,1,True,True
284,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,28,1308622848,8388608,1706045485.0895,1706045485.5635,1,True,True
285,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,29,1317011456,8388608,1706045485.5635,1706045485.7271,1,True,True
286,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,30,1325400064,8388608,1706045485.7271,1706045486.1934,1,True,True
287,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,31,1333788672,8388608,1706045486.1935,1706045486.6668,1,True,True
288,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,32,1342177280,8388608,1706045486.6669,1706045487.294,1,True,True
289,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,33,1350565888,8388608,1706045487.294,1706045487.7943,1,True,True
290,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,34,1358954496,8388608,1706045487.7943,1706045487.95,1,True,True
291,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,35,1367343104,8388608,1706045487.95,1706045488.4397,1,True,True
292,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,36,1375731712,8388608,1706045488.4397,1706045488.6023,1,True,True
293,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,37,1384120320,8388608,1706045488.6023,1706045489.0816,1,True,True
294,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,38,1392508928,8388608,1706045489.0816,1706045489.5542,1,True,True
295,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,39,1400897536,8388608,1706045489.5543,1706045489.8883,1,True,True
296,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,40,1409286144,8388608,1706045489.8883,1706045490.2055,1,True,True
297,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,41,1417674752,8388608,1706045490.2055,1706045490.6713,1,True,True
298,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,42,1426063360,8388608,1706045490.6714,1706045490.8327,1,True,True
299,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,43,1434451968,8388608,1706045490.8327,1706045491.3055,1,True,True
300,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,44,1442840576,8388608,1706045491.3055,1706045491.8075,1,True,True
301,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,45,1451229184,8388608,1706045491.8076,1706045492.3044,1,True,True
302,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,46,1459617792,8388608,1706045492.3045,1706045492.8012,1,True,True
303,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,47,1468006400,8388608,1706045492.8012,1706045493.295,1,True,True
304,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,48,1476395008,8388608,1706045493.2951,1706045493.4506,1,True,True
305,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,49,1484783616,8388608,1706045493.4506,1706045493.9599,1,True,True
306,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,50,1493172224,8388608,1706045493.9599,1706045494.1225,1,True,True
307,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,51,1501560832,8388608,1706045494.1225,1706045494.5974,1,True,True
308,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,52,1509949440,8388608,1706045494.5974,1706045495.2289,1,True,True
309,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,53,1518338048,8388608,1706045495.2289,1706045495.7172,1,True,True
310,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,54,1526726656,8388608,1706045495.7172,1706045495.8725,1,True,True
311,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,55,1535115264,8388608,1706045495.8725,1706045496.3409,1,True,True
312,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,56,1543503872,8388608,1706045496.3409,1706045496.8424,1,True,True
313,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,57,1551892480,8388608,1706045496.8424,1706045497.0048,1,True,True
314,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,58,1560281088,8388608,1706045497.0049,1706045497.338,1,True,True
315,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,59,1568669696,8388608,1706045497.338,1706045497.4929,1,True,True
316,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,60,1577058304,8388608,1706045497.4929,1706045497.9773,1,True,True
317,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,61,1585446912,8388608,1706045497.9774,1706045498.1079,1,True,True
318,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,62,1593835520,8388608,1706045498.1079,1706045498.6085,1,True,True
319,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,63,1602224128,8388608,1706045498.6085,1706045498.7725,1,True,True
320,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,64,1610612736,8388608,1706045498.7725,1706045499.2532,1,True,True
321,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,65,1619001344,8388608,1706045499.2533,1706045499.7586,1,True,True
322,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,66,1627389952,8388608,1706045499.7586,1706045499.9143,1,True,True
323,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,67,1635778560,8388608,1706045499.9144,1706045500.2496,1,True,True
324,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,68,1644167168,8388608,1706045500.2496,1706045500.4109,1,True,True
325,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,69,1652555776,8388608,1706045500.4109,1706045500.7452,1,True,True
326,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,70,1660944384,8388608,1706045500.7452,1706045500.9021,1,True,True
327,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,71,1669332992,8388608,1706045500.9021,1706045501.3728,1,True,True
328,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,72,1677721600,8388608,1706045501.3728,1706045501.8736,1,True,True
329,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,73,1686110208,8388608,1706045501.8737,1706045502.0301,1,True,True
330,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,74,1694498816,8388608,1706045502.0301,1706045502.5054,1,True,True
331,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,75,1702887424,8388608,1706045502.5054,1706045502.6356,1,True,True
332,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,76,1711276032,8388608,1706045502.6356,1706045503.118,1,True,True
333,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,77,1719664640,8388608,1706045503.118,1706045503.7765,1,True,True
334,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,78,1728053248,8388608,1706045503.7765,1706045504.2698,1,True,True
335,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,79,1736441856,8388608,1706045504.2698,1706045504.4263,1,True,True
336,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,80,1744830464,8388608,1706045504.4263,1706045504.9155,1,True,True
337,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,81,1753219072,8388608,1706045504.9155,1706045505.4014,1,True,True
338,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,82,1761607680,8388608,1706045505.4014,1706045505.8931,1,True,True
339,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,83,1769996288,8388608,1706045505.8932,1706045506.3902,1,True,True
340,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,84,1778384896,8388608,1706045506.3902,1706045506.8842,1,True,True
341,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,85,1786773504,8388608,1706045506.8843,1706045507.0415,1,True,True
342,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,86,1795162112,8388608,1706045507.0416,1706045507.5244,1,True,True
343,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,87,1803550720,8388608,1706045507.5244,1706045508.0175,1,True,True
344,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,88,1811939328,8388608,1706045508.0175,1706045508.5063,1,True,True
345,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,89,1820327936,8388608,1706045508.5063,1706045508.6617,1,True,True
346,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,90,1828716544,8388608,1706045508.6617,1706045509.1433,1,True,True
347,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,91,1837105152,8388608,1706045509.1434,1706045509.305,1,True,True
348,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,92,1845493760,8388608,1706045509.305,1706045509.789,1,True,True
349,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,93,1853882368,8388608,1706045509.789,1706045510.2778,1,True,True
350,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,94,1862270976,8388608,1706045510.2778,1706045510.433,1,True,True
351,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,95,1870659584,8388608,1706045510.433,1706045510.9037,1,True,True
352,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,96,1879048192,8388608,1706045510.9037,1706045511.4015,1,True,True
353,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,97,1887436800,8388608,1706045511.4015,1706045511.5572,1,True,True
354,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,98,1895825408,8388608,1706045511.5572,1706045512.0432,1,True,True
355,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,99,1904214016,8388608,1706045512.0432,1706045512.2036,1,True,True
356,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,100,1912602624,8388608,1706045512.2036,1706045512.6823,1,True,True
357,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,101,1920991232,8388608,1706045512.6823,1706045513.3116,1,True,True
358,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,102,1929379840,8388608,1706045513.3116,1706045513.8064,1,True,True
359,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,103,1937768448,8388608,1706045513.8064,1706045513.9622,1,True,True
360,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,104,1946157056,8388608,1706045513.9622,1706045514.4542,1,True,True
361,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,105,1954545664,8388608,1706045514.4543,1706045514.9425,1,True,True
362,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,106,1962934272,8388608,1706045514.9425,1706045515.0917,1,True,True
363,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,107,1971322880,8388608,1706045515.0917,1706045515.5806,1,True,True
364,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,108,1979711488,8388608,1706045515.5806,1706045516.065,1,True,True
365,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,109,1988100096,8388608,1706045516.0651,1706045516.5565,1,True,True
366,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,110,1996488704,8388608,1706045516.5565,1706045516.7069,1,True,True
367,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,111,2004877312,8388608,1706045516.707,1706045517.5059,1,True,True
368,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,112,2013265920,8388608,1706045517.5059,1706045517.6377,1,True,True
369,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,113,2021654528,8388608,1706045517.6377,1706045518.1245,1,True,True
370,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,114,2030043136,8388608,1706045518.1245,1706045518.6,1,True,True
371,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,115,2038431744,8388608,1706045518.6,1706045519.0807,1,True,True
372,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,116,2046820352,8388608,1706045519.0807,1706045519.5756,1,True,True
373,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,117,2055208960,8388608,1706045519.5756,1706045520.0595,1,True,True
374,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,118,2063597568,8388608,1706045520.0595,1706045520.5538,1,True,True
375,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,119,2071986176,8388608,1706045520.5538,1706045521.0482,1,True,True
376,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,120,2080374784,8388608,1706045521.0482,1706045521.1807,1,True,True
377,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,121,2088763392,8388608,1706045521.1807,1706045521.6599,1,True,True
378,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,122,2097152000,8388608,1706045521.6599,1706045522.1498,1,True,True
379,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,123,2105540608,8388608,1706045522.1498,1706045522.305,1,True,True
380,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,124,2113929216,8388608,1706045522.305,1706045522.7921,1,True,True
381,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,125,2122317824,8388608,1706045522.7921,1706045523.2705,1,True,True
382,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,126,2130706432,8388608,1706045523.2706,1706045523.4339,1,True,True
383,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,write,127,2139095040,8388608,1706045523.434,1706045523.9275,1,True,True
384,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,read,0,1073741824,8388608,1706045526.9383,1706045526.9417,1,False,False
385,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,read,1,1082130432,8388608,1706045526.9446,1706045526.9478,1,True,True
386,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,read,2,1090519040,8388608,1706045526.9508,1706045526.9538,1,True,True
387,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,read,3,1098907648,8388608,1706045526.9568,1706045526.9599,1,True,True
388,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,read,4,1107296256,8388608,1706045526.9628,1706045526.9658,1,True,True
389,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,read,5,1115684864,8388608,1706045526.9687,1706045526.9717,1,True,True
390,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,read,6,1124073472,8388608,1706045526.9746,1706045526.9776,1,True,True
391,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,read,7,1132462080,8388608,1706045526.9805,1706045526.9834,1,True,True
392,13758728497027012802,/mnt/IOLustre/io500/datafiles_0/2024.01.23-16.31.15/ior-easy/ior_file_easy,POSIX,1,read,8,1140850688,8388608,1706045526.9863,1706045526.9892,1,True,True
