# darshan log version: 3.41
# compression method: ZLIB
# exe: /mnt/IOLustre/io500/io500 Trace_Dataset/ior-easy/ior-easy_api_POSIX_blockSize_1073741824_transferSize_1M_filePerProc_False_uniqueDir_True_.ini --timestamp 2024.01.10-22.43.46
# uid: 0
# jobid: 1134332
# start_time: 1704944627
# start_time_asci: Wed Jan 10 22:43:47 2024
# end_time: 1704944641
# end_time_asci: Wed Jan 10 22:44:01 2024
# nprocs: 1
# run time: 14.1699
# metadata: lib_ver = 3.4.2
# metadata: h = romio_no_indep_rw=true;cb_nodes=4

# log file regions
# -------------------------------------------------------
# header: 1328 bytes (uncompressed)
# job data: 362 bytes (compressed)
# record table: 203 bytes (compressed)
# POSIX module: 195 bytes (compressed), ver=4
# LUSTRE module: 0 bytes (compressed), ver=1
# STDIO module: 0 bytes (compressed), ver=2
# DXT_POSIX module: 18850 bytes (compressed), ver=1
# HEATMAP module: 0 bytes (compressed), ver=1

# mounted file systems (mount point and fs type)
# -------------------------------------------------------
# mount entry:	/sys/firmware/efi/efivars	efivarfs
# mount entry:	/proc/sys/fs/binfmt_misc	autofs
# mount entry:	/sys/kernel/config	configfs
# mount entry:	/sys/fs/pstore	pstore
# mount entry:	/mnt/IOLustre	lustre
# mount entry:	/dev/mqueue	mqueue
# mount entry:	/boot/efi	vfat
# mount entry:	/client	ext4
# mount entry:	/home	ext4
# mount entry:	/boot	ext4
# mount entry:	/dev	devtmpfs
# mount entry:	/var	ext4
# mount entry:	/	ext4

# ***************************************************
# DXT_POSIX module data
# ***************************************************

# DXT, file_id: 8334402757700283061, file_name: /mnt/IOLustre/io500/datafiles/2024.01.10-22.43.46/ior-easy/ior_file_easy
# DXT, rank: 0, hostname: lab3
# DXT, write_count: 1024, read_count: 1024, open_count: 0, stat_count: 0
# DXT, mnt_pt: /mnt/IOLustre, fs_type: lustre
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX       0   read        2         2097152         1048576     13.4632     13.4637
 X_POSIX       0   read        3         3145728         1048576     13.4645     13.4649
 X_POSIX       0   read        4         4194304         1048576     13.4658     13.4662
 X_POSIX       0   read        5         5242880         1048576     13.4671     13.4675
 X_POSIX       0   read        6         6291456         1048576     13.4684     13.4688
 X_POSIX       0   read        7         7340032         1048576     13.4695     13.4699
 X_POSIX       0   read        8         8388608         1048576     13.4705     13.4708
 X_POSIX       0   read        9         9437184         1048576     13.4715     13.4718
 X_POSIX       0   read       10        10485760         1048576     13.4725     13.4728
 X_POSIX       0   read       11        11534336         1048576     13.4734     13.4738
 X_POSIX       0   read       12        12582912         1048576     13.4744     13.4748
 X_POSIX       0   read       13        13631488         1048576     13.4754     13.4757
 X_POSIX       0   read       14        14680064         1048576     13.4764     13.4767
 X_POSIX       0   read       15        15728640         1048576     13.4773     13.4777
 X_POSIX       0   read       16        16777216         1048576     13.4783     13.4787
 X_POSIX       0   read       17        17825792         1048576     13.4791     13.4794
 X_POSIX       0   read       18        18874368         1048576     13.4798     13.4801
 X_POSIX       0   read       19        19922944         1048576     13.4805     13.4817
 X_POSIX       0   read       20        20971520         1048576     13.4821     13.4824
 X_POSIX       0   read       21        22020096         1048576     13.4828     13.4831
 X_POSIX       0   read       22        23068672         1048576     13.4835     13.4838
 X_POSIX       0   read       23        24117248         1048576     13.4842     13.4845
 X_POSIX       0   read       24        25165824         1048576     13.4849     13.4852
 X_POSIX       0   read       25        26214400         1048576     13.4856     13.4859
 X_POSIX       0   read       26        27262976         1048576     13.4863     13.4867
 X_POSIX       0   read       27        28311552         1048576     13.4870     13.4874
 X_POSIX       0   read       28        29360128         1048576     13.4878     13.4881
 X_POSIX       0   read       29        30408704         1048576     13.4885     13.4887
 X_POSIX       0   read       30        31457280         1048576     13.4891     13.4894
 X_POSIX       0   read       31        32505856         1048576     13.4898     13.4901
 X_POSIX       0   read       32        33554432         1048576     13.4904     13.4907
 X_POSIX       0   read       33        34603008         1048576     13.4911     13.4913
 X_POSIX       0   read       34        35651584         1048576     13.4917     13.4920
 X_POSIX       0   read       35        36700160         1048576     13.4923     13.4926
 X_POSIX       0   read       36        37748736         1048576     13.4930     13.4933
 X_POSIX       0   read       37        38797312         1048576     13.4936     13.4939
 X_POSIX       0   read       38        39845888         1048576     13.4942     13.4945
 X_POSIX       0   read       39        40894464         1048576     13.4949     13.4952
 X_POSIX       0   read       40        41943040         1048576     13.4955     13.4958
 X_POSIX       0   read       41        42991616         1048576     13.4962     13.4965
 X_POSIX       0   read       42        44040192         1048576     13.4968     13.4972
 X_POSIX       0   read       43        45088768         1048576     13.4975     13.4978
 X_POSIX       0   read       44        46137344         1048576     13.4981     13.4984
 X_POSIX       0   read       45        47185920         1048576     13.4988     13.4990
 X_POSIX       0   read       46        48234496         1048576     13.4994     13.4997
 X_POSIX       0   read       47        49283072         1048576     13.5000     13.5003
 X_POSIX       0   read       48        50331648         1048576     13.5007     13.5009
 X_POSIX       0   read       49        51380224         1048576     13.5013     13.5016
 X_POSIX       0   read       50        52428800         1048576     13.5019     13.5022
 X_POSIX       0   read       51        53477376         1048576     13.5025     13.5028
 X_POSIX       0   read       52        54525952         1048576     13.5032     13.5034
 X_POSIX       0   read       53        55574528         1048576     13.5038     13.5041
 X_POSIX       0   read       54        56623104         1048576     13.5044     13.5047
 X_POSIX       0   read       55        57671680         1048576     13.5050     13.5053
 X_POSIX       0   read       56        58720256         1048576     13.5057     13.5060
 X_POSIX       0   read       57        59768832         1048576     13.5063     13.5066
 X_POSIX       0   read       58        60817408         1048576     13.5069     13.5072
 X_POSIX       0   read       59        61865984         1048576     13.5076     13.5078
 X_POSIX       0   read       60        62914560         1048576     13.5082     13.5085
 X_POSIX       0   read       61        63963136         1048576     13.5088     13.5091
 X_POSIX       0   read       62        65011712         1048576     13.5094     13.5097
 X_POSIX       0   read       63        66060288         1048576     13.5100     13.5103
 X_POSIX       0   read       64        67108864         1048576     13.5106     13.5109
 X_POSIX       0   read       65        68157440         1048576     13.5112     13.5115
 X_POSIX       0   read       66        69206016         1048576     13.5118     13.5121
 X_POSIX       0   read       67        70254592         1048576     13.5125     13.5127
 X_POSIX       0   read       68        71303168         1048576     13.5131     13.5133
 X_POSIX       0   read       69        72351744         1048576     13.5137     13.5139
 X_POSIX       0   read       70        73400320         1048576     13.5143     13.5145
 X_POSIX       0   read       71        74448896         1048576     13.5149     13.5152
 X_POSIX       0   read       72        75497472         1048576     13.5155     13.5158
 X_POSIX       0   read       73        76546048         1048576     13.5161     13.5164
 X_POSIX       0   read       74        77594624         1048576     13.5167     13.5170
 X_POSIX       0   read       75        78643200         1048576     13.5174     13.5176
 X_POSIX       0   read       76        79691776         1048576     13.5180     13.5182
 X_POSIX       0   read       77        80740352         1048576     13.5186     13.5188
 X_POSIX       0   read       78        81788928         1048576     13.5192     13.5194
 X_POSIX       0   read       79        82837504         1048576     13.5197     13.5200
 X_POSIX       0   read       80        83886080         1048576     13.5203     13.5206
 X_POSIX       0   read       81        84934656         1048576     13.5209     13.5212
 X_POSIX       0   read       82        85983232         1048576     13.5215     13.5218
 X_POSIX       0   read       83        87031808         1048576     13.5221     13.5224
 X_POSIX       0   read       84        88080384         1048576     13.5227     13.5230
 X_POSIX       0   read       85        89128960         1048576     13.5233     13.5236
 X_POSIX       0   read       86        90177536         1048576     13.5239     13.5242
 X_POSIX       0   read       87        91226112         1048576     13.5246     13.5248
 X_POSIX       0   read       88        92274688         1048576     13.5252     13.5254
 X_POSIX       0   read       89        93323264         1048576     13.5258     13.5260
 X_POSIX       0   read       90        94371840         1048576     13.5264     13.5266
 X_POSIX       0   read       91        95420416         1048576     13.5269     13.5272
 X_POSIX       0   read       92        96468992         1048576     13.5276     13.5278
 X_POSIX       0   read       93        97517568         1048576     13.5281     13.5284
 X_POSIX       0   read       94        98566144         1048576     13.5287     13.5290
 X_POSIX       0   read       95        99614720         1048576     13.5293     13.5296
 X_POSIX       0   read       96       100663296         1048576     13.5299     13.5301
 X_POSIX       0   read       97       101711872         1048576     13.5305     13.5307
 X_POSIX       0   read       98       102760448         1048576     13.5311     13.5313
 X_POSIX       0   read       99       103809024         1048576     13.5317     13.5319
 X_POSIX       0   read      100       104857600         1048576     13.5323     13.5325
 X_POSIX       0   read      101       105906176         1048576     13.5329     13.5331
 X_POSIX       0   read      102       106954752         1048576     13.5335     13.5337
 X_POSIX       0   read      103       108003328         1048576     13.5341     13.5343
 X_POSIX       0   read      104       109051904         1048576     13.5346     13.5349
 X_POSIX       0   read      105       110100480         1048576     13.5352     13.5355
 X_POSIX       0   read      106       111149056         1048576     13.5358     13.5360
 X_POSIX       0   read      107       112197632         1048576     13.5364     13.5366
 X_POSIX       0   read      108       113246208         1048576     13.5370     13.5372
 X_POSIX       0   read      109       114294784         1048576     13.5376     13.5378
 X_POSIX       0   read      110       115343360         1048576     13.5382     13.5384
 X_POSIX       0   read      111       116391936         1048576     13.5388     13.5390
 X_POSIX       0   read      112       117440512         1048576     13.5393     13.5396
 X_POSIX       0   read      113       118489088         1048576     13.5399     13.5402
 X_POSIX       0   read      114       119537664         1048576     13.5405     13.5407
 X_POSIX       0   read      115       120586240         1048576     13.5411     13.5413
 X_POSIX       0   read      116       121634816         1048576     13.5417     13.5419
 X_POSIX       0   read      117       122683392         1048576     13.5423     13.5425
 X_POSIX       0   read      118       123731968         1048576     13.5429     13.5431
 X_POSIX       0   read      119       124780544         1048576     13.5434     13.5437
 X_POSIX       0   read      120       125829120         1048576     13.5440     13.5443
 X_POSIX       0   read      121       126877696         1048576     13.5446     13.5448
 X_POSIX       0   read      122       127926272         1048576     13.5452     13.5454
 X_POSIX       0   read      123       128974848         1048576     13.5458     13.5460
 X_POSIX       0   read      124       130023424         1048576     13.5464     13.5466
 X_POSIX       0   read      125       131072000         1048576     13.5469     13.5472
 X_POSIX       0   read      126       132120576         1048576     13.5475     13.5478
 X_POSIX       0   read      127       133169152         1048576     13.5481     13.5484
 X_POSIX       0   read      128       134217728         1048576     13.5487     13.5489
 X_POSIX       0   read      129       135266304         1048576     13.5493     13.5495
 X_POSIX       0   read      130       136314880         1048576     13.5499     13.5501
 X_POSIX       0   read      131       137363456         1048576     13.5505     13.5507
 X_POSIX       0   read      132       138412032         1048576     13.5510     13.5513
 X_POSIX       0   read      133       139460608         1048576     13.5516     13.5518
 X_POSIX       0   read      134       140509184         1048576     13.5522     13.5524
 X_POSIX       0   read      135       141557760         1048576     13.5528     13.5530
 X_POSIX       0   read      136       142606336         1048576     13.5534     13.5536
 X_POSIX       0   read      137       143654912         1048576     13.5539     13.5542
 X_POSIX       0   read      138       144703488         1048576     13.5545     13.5547
 X_POSIX       0   read      139       145752064         1048576     13.5551     13.5553
 X_POSIX       0   read      140       146800640         1048576     13.5557     13.5559
 X_POSIX       0   read      141       147849216         1048576     13.5562     13.5565
 X_POSIX       0   read      142       148897792         1048576     13.5568     13.5570
 X_POSIX       0   read      143       149946368         1048576     13.5574     13.5576
 X_POSIX       0   read      144       150994944         1048576     13.5580     13.5582
 X_POSIX       0   read      145       152043520         1048576     13.5586     13.5588
 X_POSIX       0   read      146       153092096         1048576     13.5592     13.5594
 X_POSIX       0   read      147       154140672         1048576     13.5597     13.5600
 X_POSIX       0   read      148       155189248         1048576     13.5603     13.5605
 X_POSIX       0   read      149       156237824         1048576     13.5609     13.5611
 X_POSIX       0   read      150       157286400         1048576     13.5615     13.5617
 X_POSIX       0   read      151       158334976         1048576     13.5620     13.5623
 X_POSIX       0   read      152       159383552         1048576     13.5626     13.5628
 X_POSIX       0   read      153       160432128         1048576     13.5632     13.5634
 X_POSIX       0   read      154       161480704         1048576     13.5638     13.5640
 X_POSIX       0   read      155       162529280         1048576     13.5644     13.5646
 X_POSIX       0   read      156       163577856         1048576     13.5649     13.5652
 X_POSIX       0   read      157       164626432         1048576     13.5655     13.5657
 X_POSIX       0   read      158       165675008         1048576     13.5661     13.5663
 X_POSIX       0   read      159       166723584         1048576     13.5667     13.5669
 X_POSIX       0   read      160       167772160         1048576     13.5673     13.5675
 X_POSIX       0   read      161       168820736         1048576     13.5678     13.5681
 X_POSIX       0   read      162       169869312         1048576     13.5684     13.5686
 X_POSIX       0   read      163       170917888         1048576     13.5690     13.5692
 X_POSIX       0   read      164       171966464         1048576     13.5696     13.5698
 X_POSIX       0   read      165       173015040         1048576     13.5702     13.5704
 X_POSIX       0   read      166       174063616         1048576     13.5707     13.5710
 X_POSIX       0   read      167       175112192         1048576     13.5713     13.5715
 X_POSIX       0   read      168       176160768         1048576     13.5719     13.5721
 X_POSIX       0   read      169       177209344         1048576     13.5725     13.5727
 X_POSIX       0   read      170       178257920         1048576     13.5730     13.5733
 X_POSIX       0   read      171       179306496         1048576     13.5736     13.5738
 X_POSIX       0   read      172       180355072         1048576     13.5742     13.5744
 X_POSIX       0   read      173       181403648         1048576     13.5748     13.5750
 X_POSIX       0   read      174       182452224         1048576     13.5754     13.5756
 X_POSIX       0   read      175       183500800         1048576     13.5760     13.5762
 X_POSIX       0   read      176       184549376         1048576     13.5765     13.5768
 X_POSIX       0   read      177       185597952         1048576     13.5771     13.5774
 X_POSIX       0   read      178       186646528         1048576     13.5777     13.5779
 X_POSIX       0   read      179       187695104         1048576     13.5783     13.5785
 X_POSIX       0   read      180       188743680         1048576     13.5789     13.5791
 X_POSIX       0   read      181       189792256         1048576     13.5794     13.5797
 X_POSIX       0   read      182       190840832         1048576     13.5800     13.5802
 X_POSIX       0   read      183       191889408         1048576     13.5806     13.5808
 X_POSIX       0   read      184       192937984         1048576     13.5812     13.5814
 X_POSIX       0   read      185       193986560         1048576     13.5818     13.5820
 X_POSIX       0   read      186       195035136         1048576     13.5823     13.5826
 X_POSIX       0   read      187       196083712         1048576     13.5829     13.5832
 X_POSIX       0   read      188       197132288         1048576     13.5835     13.5837
 X_POSIX       0   read      189       198180864         1048576     13.5841     13.5843
 X_POSIX       0   read      190       199229440         1048576     13.5847     13.5849
 X_POSIX       0   read      191       200278016         1048576     13.5852     13.5855
 X_POSIX       0   read      192       201326592         1048576     13.5858     13.5860
 X_POSIX       0   read      193       202375168         1048576     13.5864     13.5866
 X_POSIX       0   read      194       203423744         1048576     13.5870     13.5872
 X_POSIX       0   read      195       204472320         1048576     13.5876     13.5878
 X_POSIX       0   read      196       205520896         1048576     13.5881     13.5884
 X_POSIX       0   read      197       206569472         1048576     13.5887     13.5889
 X_POSIX       0   read      198       207618048         1048576     13.5893     13.5895
 X_POSIX       0   read      199       208666624         1048576     13.5899     13.5901
 X_POSIX       0   read      200       209715200         1048576     13.5905     13.5907
 X_POSIX       0   read      201       210763776         1048576     13.5910     13.5913
 X_POSIX       0   read      202       211812352         1048576     13.5916     13.5919
 X_POSIX       0   read      203       212860928         1048576     13.5922     13.5924
 X_POSIX       0   read      204       213909504         1048576     13.5928     13.5930
 X_POSIX       0   read      205       214958080         1048576     13.5934     13.5936
 X_POSIX       0   read      206       216006656         1048576     13.5939     13.5942
 X_POSIX       0   read      207       217055232         1048576     13.5945     13.5947
 X_POSIX       0   read      208       218103808         1048576     13.5951     13.5953
 X_POSIX       0   read      209       219152384         1048576     13.5957     13.5959
 X_POSIX       0   read      210       220200960         1048576     13.5963     13.5965
 X_POSIX       0   read      211       221249536         1048576     13.5968     13.5971
 X_POSIX       0   read      212       222298112         1048576     13.5974     13.5976
 X_POSIX       0   read      213       223346688         1048576     13.5980     13.5982
 X_POSIX       0   read      214       224395264         1048576     13.5986     13.5988
 X_POSIX       0   read      215       225443840         1048576     13.5991     13.5994
 X_POSIX       0   read      216       226492416         1048576     13.5997     13.6000
 X_POSIX       0   read      217       227540992         1048576     13.6003     13.6005
 X_POSIX       0   read      218       228589568         1048576     13.6009     13.6011
 X_POSIX       0   read      219       229638144         1048576     13.6015     13.6017
 X_POSIX       0   read      220       230686720         1048576     13.6021     13.6023
 X_POSIX       0   read      221       231735296         1048576     13.6026     13.6029
 X_POSIX       0   read      222       232783872         1048576     13.6032     13.6034
 X_POSIX       0   read      223       233832448         1048576     13.6038     13.6040
 X_POSIX       0   read      224       234881024         1048576     13.6044     13.6046
 X_POSIX       0   read      225       235929600         1048576     13.6049     13.6052
 X_POSIX       0   read      226       236978176         1048576     13.6055     13.6057
 X_POSIX       0   read      227       238026752         1048576     13.6061     13.6063
 X_POSIX       0   read      228       239075328         1048576     13.6067     13.6069
 X_POSIX       0   read      229       240123904         1048576     13.6073     13.6075
 X_POSIX       0   read      230       241172480         1048576     13.6088     13.6090
 X_POSIX       0   read      231       242221056         1048576     13.6094     13.6096
 X_POSIX       0   read      232       243269632         1048576     13.6100     13.6102
 X_POSIX       0   read      233       244318208         1048576     13.6105     13.6108
 X_POSIX       0   read      234       245366784         1048576     13.6111     13.6113
 X_POSIX       0   read      235       246415360         1048576     13.6117     13.6119
 X_POSIX       0   read      236       247463936         1048576     13.6123     13.6125
 X_POSIX       0   read      237       248512512         1048576     13.6129     13.6131
 X_POSIX       0   read      238       249561088         1048576     13.6134     13.6137
 X_POSIX       0   read      239       250609664         1048576     13.6140     13.6142
 X_POSIX       0   read      240       251658240         1048576     13.6146     13.6148
 X_POSIX       0   read      241       252706816         1048576     13.6152     13.6154
 X_POSIX       0   read      242       253755392         1048576     13.6158     13.6160
 X_POSIX       0   read      243       254803968         1048576     13.6163     13.6166
 X_POSIX       0   read      244       255852544         1048576     13.6169     13.6171
 X_POSIX       0   read      245       256901120         1048576     13.6175     13.6177
 X_POSIX       0   read      246       257949696         1048576     13.6181     13.6183
 X_POSIX       0   read      247       258998272         1048576     13.6187     13.6189
 X_POSIX       0   read      248       260046848         1048576     13.6193     13.6195
 X_POSIX       0   read      249       261095424         1048576     13.6198     13.6201
 X_POSIX       0   read      250       262144000         1048576     13.6204     13.6206
 X_POSIX       0   read      251       263192576         1048576     13.6210     13.6212
 X_POSIX       0   read      252       264241152         1048576     13.6216     13.6218
 X_POSIX       0   read      253       265289728         1048576     13.6221     13.6224
 X_POSIX       0   read      254       266338304         1048576     13.6227     13.6229
 X_POSIX       0   read      255       267386880         1048576     13.6233     13.6235
 X_POSIX       0   read      256       268435456         1048576     13.6239     13.6241
 X_POSIX       0   read      257       269484032         1048576     13.6245     13.6247
 X_POSIX       0   read      258       270532608         1048576     13.6250     13.6253
 X_POSIX       0   read      259       271581184         1048576     13.6256     13.6259
 X_POSIX       0   read      260       272629760         1048576     13.6262     13.6264
 X_POSIX       0   read      261       273678336         1048576     13.6268     13.6270
 X_POSIX       0   read      262       274726912         1048576     13.6274     13.6276
 X_POSIX       0   read      263       275775488         1048576     13.6280     13.6282
 X_POSIX       0   read      264       276824064         1048576     13.6285     13.6288
 X_POSIX       0   read      265       277872640         1048576     13.6291     13.6293
 X_POSIX       0   read      266       278921216         1048576     13.6297     13.6299
 X_POSIX       0   read      267       279969792         1048576     13.6303     13.6305
 X_POSIX       0   read      268       281018368         1048576     13.6308     13.6311
 X_POSIX       0   read      269       282066944         1048576     13.6314     13.6316
 X_POSIX       0   read      270       283115520         1048576     13.6320     13.6322
 X_POSIX       0   read      271       284164096         1048576     13.6326     13.6328
 X_POSIX       0   read      272       285212672         1048576     13.6332     13.6334
 X_POSIX       0   read      273       286261248         1048576     13.6337     13.6340
 X_POSIX       0   read      274       287309824         1048576     13.6343     13.6346
 X_POSIX       0   read      275       288358400         1048576     13.6349     13.6351
 X_POSIX       0   read      276       289406976         1048576     13.6355     13.6357
 X_POSIX       0   read      277       290455552         1048576     13.6361     13.6363
 X_POSIX       0   read      278       291504128         1048576     13.6366     13.6369
 X_POSIX       0   read      279       292552704         1048576     13.6372     13.6375
 X_POSIX       0   read      280       293601280         1048576     13.6378     13.6380
 X_POSIX       0   read      281       294649856         1048576     13.6384     13.6386
 X_POSIX       0   read      282       295698432         1048576     13.6390     13.6392
 X_POSIX       0   read      283       296747008         1048576     13.6395     13.6398
 X_POSIX       0   read      284       297795584         1048576     13.6401     13.6403
 X_POSIX       0   read      285       298844160         1048576     13.6407     13.6409
 X_POSIX       0   read      286       299892736         1048576     13.6413     13.6415
 X_POSIX       0   read      287       300941312         1048576     13.6419     13.6421
 X_POSIX       0   read      288       301989888         1048576     13.6424     13.6427
 X_POSIX       0   read      289       303038464         1048576     13.6430     13.6433
 X_POSIX       0   read      290       304087040         1048576     13.6436     13.6438
 X_POSIX       0   read      291       305135616         1048576     13.6442     13.6444
 X_POSIX       0   read      292       306184192         1048576     13.6448     13.6450
 X_POSIX       0   read      293       307232768         1048576     13.6453     13.6456
 X_POSIX       0   read      294       308281344         1048576     13.6459     13.6461
 X_POSIX       0   read      295       309329920         1048576     13.6465     13.6467
 X_POSIX       0   read      296       310378496         1048576     13.6471     13.6473
 X_POSIX       0   read      297       311427072         1048576     13.6477     13.6479
 X_POSIX       0   read      298       312475648         1048576     13.6482     13.6485
 X_POSIX       0   read      299       313524224         1048576     13.6488     13.6490
 X_POSIX       0   read      300       314572800         1048576     13.6494     13.6496
 X_POSIX       0   read      301       315621376         1048576     13.6500     13.6502
 X_POSIX       0   read      302       316669952         1048576     13.6505     13.6508
 X_POSIX       0   read      303       317718528         1048576     13.6511     13.6514
 X_POSIX       0   read      304       318767104         1048576     13.6517     13.6519
 X_POSIX       0   read      305       319815680         1048576     13.6523     13.6525
 X_POSIX       0   read      306       320864256         1048576     13.6529     13.6531
 X_POSIX       0   read      307       321912832         1048576     13.6535     13.6537
 X_POSIX       0   read      308       322961408         1048576     13.6540     13.6543
 X_POSIX       0   read      309       324009984         1048576     13.6546     13.6548
 X_POSIX       0   read      310       325058560         1048576     13.6552     13.6554
 X_POSIX       0   read      311       326107136         1048576     13.6558     13.6560
 X_POSIX       0   read      312       327155712         1048576     13.6563     13.6566
 X_POSIX       0   read      313       328204288         1048576     13.6569     13.6571
 X_POSIX       0   read      314       329252864         1048576     13.6575     13.6577
 X_POSIX       0   read      315       330301440         1048576     13.6581     13.6583
 X_POSIX       0   read      316       331350016         1048576     13.6587     13.6589
 X_POSIX       0   read      317       332398592         1048576     13.6592     13.6595
 X_POSIX       0   read      318       333447168         1048576     13.6598     13.6600
 X_POSIX       0   read      319       334495744         1048576     13.6604     13.6606
 X_POSIX       0   read      320       335544320         1048576     13.6610     13.6612
 X_POSIX       0   read      321       336592896         1048576     13.6616     13.6618
 X_POSIX       0   read      322       337641472         1048576     13.6622     13.6624
 X_POSIX       0   read      323       338690048         1048576     13.6627     13.6629
 X_POSIX       0   read      324       339738624         1048576     13.6633     13.6635
 X_POSIX       0   read      325       340787200         1048576     13.6639     13.6641
 X_POSIX       0   read      326       341835776         1048576     13.6645     13.6647
 X_POSIX       0   read      327       342884352         1048576     13.6650     13.6653
 X_POSIX       0   read      328       343932928         1048576     13.6656     13.6658
 X_POSIX       0   read      329       344981504         1048576     13.6662     13.6664
 X_POSIX       0   read      330       346030080         1048576     13.6668     13.6670
 X_POSIX       0   read      331       347078656         1048576     13.6674     13.6676
 X_POSIX       0   read      332       348127232         1048576     13.6679     13.6682
 X_POSIX       0   read      333       349175808         1048576     13.6685     13.6688
 X_POSIX       0   read      334       350224384         1048576     13.6691     13.6693
 X_POSIX       0   read      335       351272960         1048576     13.6697     13.6699
 X_POSIX       0   read      336       352321536         1048576     13.6703     13.6705
 X_POSIX       0   read      337       353370112         1048576     13.6708     13.6711
 X_POSIX       0   read      338       354418688         1048576     13.6714     13.6716
 X_POSIX       0   read      339       355467264         1048576     13.6720     13.6722
 X_POSIX       0   read      340       356515840         1048576     13.6726     13.6728
 X_POSIX       0   read      341       357564416         1048576     13.6732     13.6734
 X_POSIX       0   read      342       358612992         1048576     13.6737     13.6740
 X_POSIX       0   read      343       359661568         1048576     13.6743     13.6745
 X_POSIX       0   read      344       360710144         1048576     13.6749     13.6751
 X_POSIX       0   read      345       361758720         1048576     13.6755     13.6757
 X_POSIX       0   read      346       362807296         1048576     13.6760     13.6763
 X_POSIX       0   read      347       363855872         1048576     13.6766     13.6769
 X_POSIX       0   read      348       364904448         1048576     13.6772     13.6774
 X_POSIX       0   read      349       365953024         1048576     13.6778     13.6780
 X_POSIX       0   read      350       367001600         1048576     13.6784     13.6786
 X_POSIX       0   read      351       368050176         1048576     13.6790     13.6792
 X_POSIX       0   read      352       369098752         1048576     13.6795     13.6798
 X_POSIX       0   read      353       370147328         1048576     13.6801     13.6803
 X_POSIX       0   read      354       371195904         1048576     13.6807     13.6809
 X_POSIX       0   read      355       372244480         1048576     13.6813     13.6815
 X_POSIX       0   read      356       373293056         1048576     13.6819     13.6821
 X_POSIX       0   read      357       374341632         1048576     13.6824     13.6827
 X_POSIX       0   read      358       375390208         1048576     13.6830     13.6832
 X_POSIX       0   read      359       376438784         1048576     13.6836     13.6838
 X_POSIX       0   read      360       377487360         1048576     13.6842     13.6844
 X_POSIX       0   read      361       378535936         1048576     13.6848     13.6850
 X_POSIX       0   read      362       379584512         1048576     13.6853     13.6856
 X_POSIX       0   read      363       380633088         1048576     13.6859     13.6862
 X_POSIX       0   read      364       381681664         1048576     13.6865     13.6867
 X_POSIX       0   read      365       382730240         1048576     13.6871     13.6873
 X_POSIX       0   read      366       383778816         1048576     13.6877     13.6879
 X_POSIX       0   read      367       384827392         1048576     13.6882     13.6885
 X_POSIX       0   read      368       385875968         1048576     13.6888     13.6890
 X_POSIX       0   read      369       386924544         1048576     13.6894     13.6896
 X_POSIX       0   read      370       387973120         1048576     13.6900     13.6902
 X_POSIX       0   read      371       389021696         1048576     13.6906     13.6908
 X_POSIX       0   read      372       390070272         1048576     13.6911     13.6914
 X_POSIX       0   read      373       391118848         1048576     13.6917     13.6919
 X_POSIX       0   read      374       392167424         1048576     13.6923     13.6925
 X_POSIX       0   read      375       393216000         1048576     13.6929     13.6931
 X_POSIX       0   read      376       394264576         1048576     13.6934     13.6937
 X_POSIX       0   read      377       395313152         1048576     13.6940     13.6943
 X_POSIX       0   read      378       396361728         1048576     13.6946     13.6948
 X_POSIX       0   read      379       397410304         1048576     13.6952     13.6954
 X_POSIX       0   read      380       398458880         1048576     13.6958     13.6960
 X_POSIX       0   read      381       399507456         1048576     13.6964     13.6966
 X_POSIX       0   read      382       400556032         1048576     13.6969     13.6972
 X_POSIX       0   read      383       401604608         1048576     13.6975     13.6977
 X_POSIX       0   read      384       402653184         1048576     13.6981     13.6983
 X_POSIX       0   read      385       403701760         1048576     13.6987     13.6989
 X_POSIX       0   read      386       404750336         1048576     13.6992     13.6995
 X_POSIX       0   read      387       405798912         1048576     13.6998     13.7000
 X_POSIX       0   read      388       406847488         1048576     13.7004     13.7006
 X_POSIX       0   read      389       407896064         1048576     13.7010     13.7012
 X_POSIX       0   read      390       408944640         1048576     13.7016     13.7018
 X_POSIX       0   read      391       409993216         1048576     13.7021     13.7024
 X_POSIX       0   read      392       411041792         1048576     13.7027     13.7030
 X_POSIX       0   read      393       412090368         1048576     13.7033     13.7035
 X_POSIX       0   read      394       413138944         1048576     13.7039     13.7041
 X_POSIX       0   read      395       414187520         1048576     13.7045     13.7047
 X_POSIX       0   read      396       415236096         1048576     13.7051     13.7053
 X_POSIX       0   read      397       416284672         1048576     13.7056     13.7059
 X_POSIX       0   read      398       417333248         1048576     13.7062     13.7064
 X_POSIX       0   read      399       418381824         1048576     13.7068     13.7070
 X_POSIX       0   read      400       419430400         1048576     13.7074     13.7076
 X_POSIX       0   read      401       420478976         1048576     13.7079     13.7082
 X_POSIX       0   read      402       421527552         1048576     13.7085     13.7087
 X_POSIX       0   read      403       422576128         1048576     13.7091     13.7093
 X_POSIX       0   read      404       423624704         1048576     13.7097     13.7099
 X_POSIX       0   read      405       424673280         1048576     13.7103     13.7105
 X_POSIX       0   read      406       425721856         1048576     13.7109     13.7111
 X_POSIX       0   read      407       426770432         1048576     13.7114     13.7117
