# darshan log version: 3.41
# compression method: ZLIB
# exe: /mnt/IOLustre/io500/io500 Trace_Dataset/ior-easy/ior-easy_api_MPIIO_blockSize_1073741824_transferSize_1M_filePerProc_False_uniqueDir_True_.ini --timestamp 2024.01.10-22.44.02
# uid: 0
# jobid: 1134454
# start_time: 1704944643
# start_time_asci: Wed Jan 10 22:44:03 2024
# end_time: 1704944657
# end_time_asci: Wed Jan 10 22:44:17 2024
# nprocs: 1
# run time: 14.1591
# metadata: lib_ver = 3.4.2
# metadata: h = romio_no_indep_rw=true;cb_nodes=4

# log file regions
# -------------------------------------------------------
# header: 1328 bytes (uncompressed)
# job data: 359 bytes (compressed)
# record table: 201 bytes (compressed)
# POSIX module: 193 bytes (compressed), ver=4
# MPI-IO module: 0 bytes (compressed), ver=3
# LUSTRE module: 0 bytes (compressed), ver=1
# STDIO module: 0 bytes (compressed), ver=2
# DXT_POSIX module: 18841 bytes (compressed), ver=1
# HEATMAP module: 0 bytes (compressed), ver=1

# mounted file systems (mount point and fs type)
# -------------------------------------------------------
# mount entry:	/sys/firmware/efi/efivars	efivarfs
# mount entry:	/proc/sys/fs/binfmt_misc	autofs
# mount entry:	/sys/kernel/config	configfs
# mount entry:	/sys/fs/pstore	pstore
# mount entry:	/mnt/IOLustre	lustre
# mount entry:	/dev/mqueue	mqueue
# mount entry:	/boot/efi	vfat
# mount entry:	/client	ext4
# mount entry:	/home	ext4
# mount entry:	/boot	ext4
# mount entry:	/dev	devtmpfs
# mount entry:	/var	ext4
# mount entry:	/	ext4

# ***************************************************
# DXT_POSIX module data
# ***************************************************

# DXT, file_id: 1622462779593719803, file_name: /mnt/IOLustre/io500/datafiles/2024.01.10-22.44.02/ior-easy/ior_file_easy
# DXT, rank: 0, hostname: lab3
# DXT, write_count: 1024, read_count: 1024, open_count: 0, stat_count: 0
# DXT, mnt_pt: /mnt/IOLustre, fs_type: lustre
# Module    Rank  Wt/Rd  Segment          Offset       Length    Start(s)      End(s)
 X_POSIX       0  write     1021      1070596096         1048576     12.3787     12.3908
 X_POSIX       0  write     1022      1071644672         1048576     12.3908     12.4038
 X_POSIX       0  write     1023      1072693248         1048576     12.4038     12.4168
 X_POSIX       0   read        0               0         1048576     13.4480     13.4484
 X_POSIX       0   read        1         1048576         1048576     13.4493     13.4497
 X_POSIX       0   read        2         2097152         1048576     13.4507     13.4511
 X_POSIX       0   read        3         3145728         1048576     13.4520     13.4524
 X_POSIX       0   read        4         4194304         1048576     13.4532     13.4537
 X_POSIX       0   read        5         5242880         1048576     13.4544     13.4548
 X_POSIX       0   read        6         6291456         1048576     13.4556     13.4560
 X_POSIX       0   read        7         7340032         1048576     13.4567     13.4571
 X_POSIX       0   read        8         8388608         1048576     13.4579     13.4583
 X_POSIX       0   read        9         9437184         1048576     13.4590     13.4595
 X_POSIX       0   read       10        10485760         1048576     13.4602     13.4606
 X_POSIX       0   read       11        11534336         1048576     13.4614     13.4618
 X_POSIX       0   read       12        12582912         1048576     13.4625     13.4630
 X_POSIX       0   read       13        13631488         1048576     13.4636     13.4639
 X_POSIX       0   read       14        14680064         1048576     13.4644     13.4647
 X_POSIX       0   read       15        15728640         1048576     13.4652     13.4655
 X_POSIX       0   read       16        16777216         1048576     13.4660     13.4663
 X_POSIX       0   read       17        17825792         1048576     13.4668     13.4672
 X_POSIX       0   read       18        18874368         1048576     13.4676     13.4679
 X_POSIX       0   read       19        19922944         1048576     13.4684     13.4687
 X_POSIX       0   read       20        20971520         1048576     13.4692     13.4696
 X_POSIX       0   read       21        22020096         1048576     13.4700     13.4704
 X_POSIX       0   read       22        23068672         1048576     13.4708     13.4712
 X_POSIX       0   read       23        24117248         1048576     13.4716     13.4719
 X_POSIX       0   read       24        25165824         1048576     13.4724     13.4727
 X_POSIX       0   read       25        26214400         1048576     13.4732     13.4736
 X_POSIX       0   read       26        27262976         1048576     13.4739     13.4742
 X_POSIX       0   read       27        28311552         1048576     13.4746     13.4748
 X_POSIX       0   read       28        29360128         1048576     13.4752     13.4755
 X_POSIX       0   read       29        30408704         1048576     13.4759     13.4762
 X_POSIX       0   read       30        31457280         1048576     13.4765     13.4768
 X_POSIX       0   read       31        32505856         1048576     13.4772     13.4775
 X_POSIX       0   read       32        33554432         1048576     13.4778     13.4781
 X_POSIX       0   read       33        34603008         1048576     13.4784     13.4787
 X_POSIX       0   read       34        35651584         1048576     13.4791     13.4794
 X_POSIX       0   read       35        36700160         1048576     13.4797     13.4800
 X_POSIX       0   read       36        37748736         1048576     13.4804     13.4806
 X_POSIX       0   read       37        38797312         1048576     13.4810     13.4813
 X_POSIX       0   read       38        39845888         1048576     13.4816     13.4819
 X_POSIX       0   read       39        40894464         1048576     13.4823     13.4825
 X_POSIX       0   read       40        41943040         1048576     13.4829     13.4832
 X_POSIX       0   read       41        42991616         1048576     13.4835     13.4838
 X_POSIX       0   read       42        44040192         1048576     13.4842     13.4845
 X_POSIX       0   read       43        45088768         1048576     13.4848     13.4851
 X_POSIX       0   read       44        46137344         1048576     13.4855     13.4858
 X_POSIX       0   read       45        47185920         1048576     13.4861     13.4864
 X_POSIX       0   read       46        48234496         1048576     13.4868     13.4870
 X_POSIX       0   read       47        49283072         1048576     13.4874     13.4877
 X_POSIX       0   read       48        50331648         1048576     13.4880     13.4883
 X_POSIX       0   read       49        51380224         1048576     13.4886     13.4889
 X_POSIX       0   read       50        52428800         1048576     13.4893     13.4895
 X_POSIX       0   read       51        53477376         1048576     13.4899     13.4902
 X_POSIX       0   read       52        54525952         1048576     13.4905     13.4908
 X_POSIX       0   read       53        55574528         1048576     13.4911     13.4914
 X_POSIX       0   read       54        56623104         1048576     13.4918     13.4920
 X_POSIX       0   read       55        57671680         1048576     13.4924     13.4927
 X_POSIX       0   read       56        58720256         1048576     13.4930     13.4933
 X_POSIX       0   read       57        59768832         1048576     13.4936     13.4939
 X_POSIX       0   read       58        60817408         1048576     13.4943     13.4945
 X_POSIX       0   read       59        61865984         1048576     13.4949     13.4952
 X_POSIX       0   read       60        62914560         1048576     13.4955     13.4958
 X_POSIX       0   read       61        63963136         1048576     13.4962     13.4964
 X_POSIX       0   read       62        65011712         1048576     13.4968     13.4970
 X_POSIX       0   read       63        66060288         1048576     13.4974     13.4976
 X_POSIX       0   read       64        67108864         1048576     13.4980     13.4982
 X_POSIX       0   read       65        68157440         1048576     13.4986     13.4988
 X_POSIX       0   read       66        69206016         1048576     13.4992     13.4994
 X_POSIX       0   read       67        70254592         1048576     13.4998     13.5000
 X_POSIX       0   read       68        71303168         1048576     13.5004     13.5006
 X_POSIX       0   read       69        72351744         1048576     13.5010     13.5012
 X_POSIX       0   read       70        73400320         1048576     13.5016     13.5018
 X_POSIX       0   read       71        74448896         1048576     13.5022     13.5024
 X_POSIX       0   read       72        75497472         1048576     13.5028     13.5030
 X_POSIX       0   read       73        76546048         1048576     13.5034     13.5036
 X_POSIX       0   read       74        77594624         1048576     13.5040     13.5043
 X_POSIX       0   read       75        78643200         1048576     13.5046     13.5049
 X_POSIX       0   read       76        79691776         1048576     13.5053     13.5055
 X_POSIX       0   read       77        80740352         1048576     13.5059     13.5061
 X_POSIX       0   read       78        81788928         1048576     13.5064     13.5067
 X_POSIX       0   read       79        82837504         1048576     13.5070     13.5073
 X_POSIX       0   read       80        83886080         1048576     13.5076     13.5079
 X_POSIX       0   read       81        84934656         1048576     13.5082     13.5085
 X_POSIX       0   read       82        85983232         1048576     13.5088     13.5091
 X_POSIX       0   read       83        87031808         1048576     13.5094     13.5097
 X_POSIX       0   read       84        88080384         1048576     13.5100     13.5102
 X_POSIX       0   read       85        89128960         1048576     13.5106     13.5108
 X_POSIX       0   read       86        90177536         1048576     13.5112     13.5114
 X_POSIX       0   read       87        91226112         1048576     13.5118     13.5120
 X_POSIX       0   read       88        92274688         1048576     13.5124     13.5127
 X_POSIX       0   read       89        93323264         1048576     13.5130     13.5133
 X_POSIX       0   read       90        94371840         1048576     13.5136     13.5139
 X_POSIX       0   read       91        95420416         1048576     13.5142     13.5145
 X_POSIX       0   read       92        96468992         1048576     13.5148     13.5150
 X_POSIX       0   read       93        97517568         1048576     13.5154     13.5156
 X_POSIX       0   read       94        98566144         1048576     13.5160     13.5162
 X_POSIX       0   read       95        99614720         1048576     13.5166     13.5168
 X_POSIX       0   read       96       100663296         1048576     13.5172     13.5174
 X_POSIX       0   read       97       101711872         1048576     13.5178     13.5180
 X_POSIX       0   read       98       102760448         1048576     13.5183     13.5186
 X_POSIX       0   read       99       103809024         1048576     13.5189     13.5192
 X_POSIX       0   read      100       104857600         1048576     13.5195     13.5197
 X_POSIX       0   read      101       105906176         1048576     13.5201     13.5203
 X_POSIX       0   read      102       106954752         1048576     13.5207     13.5209
 X_POSIX       0   read      103       108003328         1048576     13.5213     13.5215
 X_POSIX       0   read      104       109051904         1048576     13.5219     13.5221
 X_POSIX       0   read      105       110100480         1048576     13.5225     13.5227
 X_POSIX       0   read      106       111149056         1048576     13.5231     13.5233
 X_POSIX       0   read      107       112197632         1048576     13.5237     13.5239
 X_POSIX       0   read      108       113246208         1048576     13.5242     13.5245
 X_POSIX       0   read      109       114294784         1048576     13.5248     13.5251
 X_POSIX       0   read      110       115343360         1048576     13.5254     13.5257
 X_POSIX       0   read      111       116391936         1048576     13.5260     13.5262
 X_POSIX       0   read      112       117440512         1048576     13.5266     13.5268
 X_POSIX       0   read      113       118489088         1048576     13.5272     13.5274
 X_POSIX       0   read      114       119537664         1048576     13.5278     13.5280
 X_POSIX       0   read      115       120586240         1048576     13.5283     13.5286
 X_POSIX       0   read      116       121634816         1048576     13.5289     13.5292
 X_POSIX       0   read      117       122683392         1048576     13.5295     13.5297
 X_POSIX       0   read      118       123731968         1048576     13.5301     13.5303
 X_POSIX       0   read      119       124780544         1048576     13.5307     13.5309
 X_POSIX       0   read      120       125829120         1048576     13.5313     13.5315
 X_POSIX       0   read      121       126877696         1048576     13.5318     13.5321
 X_POSIX       0   read      122       127926272         1048576     13.5324     13.5327
 X_POSIX       0   read      123       128974848         1048576     13.5330     13.5332
 X_POSIX       0   read      124       130023424         1048576     13.5336     13.5338
 X_POSIX       0   read      125       131072000         1048576     13.5342     13.5344
 X_POSIX       0   read      126       132120576         1048576     13.5348     13.5350
 X_POSIX       0   read      127       133169152         1048576     13.5354     13.5356
 X_POSIX       0   read      128       134217728         1048576     13.5359     13.5362
 X_POSIX       0   read      129       135266304         1048576     13.5365     13.5367
 X_POSIX       0   read      130       136314880         1048576     13.5371     13.5373
 X_POSIX       0   read      131       137363456         1048576     13.5377     13.5379
 X_POSIX       0   read      132       138412032         1048576     13.5383     13.5385
 X_POSIX       0   read      133       139460608         1048576     13.5389     13.5391
 X_POSIX       0   read      134       140509184         1048576     13.5394     13.5397
 X_POSIX       0   read      135       141557760         1048576     13.5400     13.5402
 X_POSIX       0   read      136       142606336         1048576     13.5406     13.5408
 X_POSIX       0   read      137       143654912         1048576     13.5412     13.5414
 X_POSIX       0   read      138       144703488         1048576     13.5417     13.5420
 X_POSIX       0   read      139       145752064         1048576     13.5423     13.5425
 X_POSIX       0   read      140       146800640         1048576     13.5429     13.5431
 X_POSIX       0   read      141       147849216         1048576     13.5435     13.5437
 X_POSIX       0   read      142       148897792         1048576     13.5440     13.5443
 X_POSIX       0   read      143       149946368         1048576     13.5446     13.5448
 X_POSIX       0   read      144       150994944         1048576     13.5452     13.5454
 X_POSIX       0   read      145       152043520         1048576     13.5467     13.5469
 X_POSIX       0   read      146       153092096         1048576     13.5473     13.5475
 X_POSIX       0   read      147       154140672         1048576     13.5479     13.5481
 X_POSIX       0   read      148       155189248         1048576     13.5485     13.5487
 X_POSIX       0   read      149       156237824         1048576     13.5490     13.5493
 X_POSIX       0   read      150       157286400         1048576     13.5496     13.5498
 X_POSIX       0   read      151       158334976         1048576     13.5502     13.5504
 X_POSIX       0   read      152       159383552         1048576     13.5508     13.5510
 X_POSIX       0   read      153       160432128         1048576     13.5514     13.5516
 X_POSIX       0   read      154       161480704         1048576     13.5519     13.5522
 X_POSIX       0   read      155       162529280         1048576     13.5525     13.5527
 X_POSIX       0   read      156       163577856         1048576     13.5531     13.5533
 X_POSIX       0   read      157       164626432         1048576     13.5537     13.5539
 X_POSIX       0   read      158       165675008         1048576     13.5542     13.5545
 X_POSIX       0   read      159       166723584         1048576     13.5548     13.5550
 X_POSIX       0   read      160       167772160         1048576     13.5554     13.5556
 X_POSIX       0   read      161       168820736         1048576     13.5560     13.5562
 X_POSIX       0   read      162       169869312         1048576     13.5566     13.5568
 X_POSIX       0   read      163       170917888         1048576     13.5572     13.5574
 X_POSIX       0   read      164       171966464         1048576     13.5577     13.5580
 X_POSIX       0   read      165       173015040         1048576     13.5583     13.5585
 X_POSIX       0   read      166       174063616         1048576     13.5589     13.5591
 X_POSIX       0   read      167       175112192         1048576     13.5595     13.5597
 X_POSIX       0   read      168       176160768         1048576     13.5600     13.5603
 X_POSIX       0   read      169       177209344         1048576     13.5606     13.5608
 X_POSIX       0   read      170       178257920         1048576     13.5612     13.5614
 X_POSIX       0   read      171       179306496         1048576     13.5618     13.5620
 X_POSIX       0   read      172       180355072         1048576     13.5624     13.5626
 X_POSIX       0   read      173       181403648         1048576     13.5629     13.5632
 X_POSIX       0   read      174       182452224         1048576     13.5635     13.5637
 X_POSIX       0   read      175       183500800         1048576     13.5641     13.5643
 X_POSIX       0   read      176       184549376         1048576     13.5647     13.5649
 X_POSIX       0   read      177       185597952         1048576     13.5653     13.5655
 X_POSIX       0   read      178       186646528         1048576     13.5658     13.5661
 X_POSIX       0   read      179       187695104         1048576     13.5664     13.5667
 X_POSIX       0   read      180       188743680         1048576     13.5670     13.5672
 X_POSIX       0   read      181       189792256         1048576     13.5676     13.5678
 X_POSIX       0   read      182       190840832         1048576     13.5682     13.5684
 X_POSIX       0   read      183       191889408         1048576     13.5687     13.5690
 X_POSIX       0   read      184       192937984         1048576     13.5693     13.5695
 X_POSIX       0   read      185       193986560         1048576     13.5699     13.5701
 X_POSIX       0   read      186       195035136         1048576     13.5705     13.5707
 X_POSIX       0   read      187       196083712         1048576     13.5710     13.5713
 X_POSIX       0   read      188       197132288         1048576     13.5716     13.5719
 X_POSIX       0   read      189       198180864         1048576     13.5722     13.5724
 X_POSIX       0   read      190       199229440         1048576     13.5728     13.5730
 X_POSIX       0   read      191       200278016         1048576     13.5734     13.5736
 X_POSIX       0   read      192       201326592         1048576     13.5740     13.5742
 X_POSIX       0   read      193       202375168         1048576     13.5745     13.5748
 X_POSIX       0   read      194       203423744         1048576     13.5751     13.5753
 X_POSIX       0   read      195       204472320         1048576     13.5757     13.5759
 X_POSIX       0   read      196       205520896         1048576     13.5763     13.5765
 X_POSIX       0   read      197       206569472         1048576     13.5769     13.5771
 X_POSIX       0   read      198       207618048         1048576     13.5774     13.5777
 X_POSIX       0   read      199       208666624         1048576     13.5780     13.5782
 X_POSIX       0   read      200       209715200         1048576     13.5786     13.5788
 X_POSIX       0   read      201       210763776         1048576     13.5792     13.5794
 X_POSIX       0   read      202       211812352         1048576     13.5797     13.5800
 X_POSIX       0   read      203       212860928         1048576     13.5803     13.5805
 X_POSIX       0   read      204       213909504         1048576     13.5809     13.5811
 X_POSIX       0   read      205       214958080         1048576     13.5815     13.5817
 X_POSIX       0   read      206       216006656         1048576     13.5821     13.5823
 X_POSIX       0   read      207       217055232         1048576     13.5826     13.5829
 X_POSIX       0   read      208       218103808         1048576     13.5832     13.5835
 X_POSIX       0   read      209       219152384         1048576     13.5838     13.5840
 X_POSIX       0   read      210       220200960         1048576     13.5844     13.5846
 X_POSIX       0   read      211       221249536         1048576     13.5850     13.5852
 X_POSIX       0   read      212       222298112         1048576     13.5855     13.5858
 X_POSIX       0   read      213       223346688         1048576     13.5861     13.5863
 X_POSIX       0   read      214       224395264         1048576     13.5867     13.5869
 X_POSIX       0   read      215       225443840         1048576     13.5873     13.5875
 X_POSIX       0   read      216       226492416         1048576     13.5878     13.5881
 X_POSIX       0   read      217       227540992         1048576     13.5884     13.5887
 X_POSIX       0   read      218       228589568         1048576     13.5890     13.5892
 X_POSIX       0   read      219       229638144         1048576     13.5896     13.5898
 X_POSIX       0   read      220       230686720         1048576     13.5902     13.5904
 X_POSIX       0   read      221       231735296         1048576     13.5908     13.5910
 X_POSIX       0   read      222       232783872         1048576     13.5913     13.5916
 X_POSIX       0   read      223       233832448         1048576     13.5919     13.5921
 X_POSIX       0   read      224       234881024         1048576     13.5925     13.5927
 X_POSIX       0   read      225       235929600         1048576     13.5931     13.5933
 X_POSIX       0   read      226       236978176         1048576     13.5936     13.5939
 X_POSIX       0   read      227       238026752         1048576     13.5942     13.5944
 X_POSIX       0   read      228       239075328         1048576     13.5948     13.5950
 X_POSIX       0   read      229       240123904         1048576     13.5954     13.5956
 X_POSIX       0   read      230       241172480         1048576     13.5959     13.5962
 X_POSIX       0   read      231       242221056         1048576     13.5965     13.5967
 X_POSIX       0   read      232       243269632         1048576     13.5971     13.5973
 X_POSIX       0   read      233       244318208         1048576     13.5977     13.5979
 X_POSIX       0   read      234       245366784         1048576     13.5983     13.5985
 X_POSIX       0   read      235       246415360         1048576     13.5989     13.5991
 X_POSIX       0   read      236       247463936         1048576     13.5994     13.5997
 X_POSIX       0   read      237       248512512         1048576     13.6000     13.6002
 X_POSIX       0   read      238       249561088         1048576     13.6006     13.6008
 X_POSIX       0   read      239       250609664         1048576     13.6012     13.6014
 X_POSIX       0   read      240       251658240         1048576     13.6017     13.6020
 X_POSIX       0   read      241       252706816         1048576     13.6023     13.6025
 X_POSIX       0   read      242       253755392         1048576     13.6029     13.6031
 X_POSIX       0   read      243       254803968         1048576     13.6035     13.6037
 X_POSIX       0   read      244       255852544         1048576     13.6041     13.6043
 X_POSIX       0   read      245       256901120         1048576     13.6046     13.6048
 X_POSIX       0   read      246       257949696         1048576     13.6052     13.6054
 X_POSIX       0   read      247       258998272         1048576     13.6058     13.6060
 X_POSIX       0   read      248       260046848         1048576     13.6064     13.6066
 X_POSIX       0   read      249       261095424         1048576     13.6070     13.6072
 X_POSIX       0   read      250       262144000         1048576     13.6075     13.6078
 X_POSIX       0   read      251       263192576         1048576     13.6081     13.6083
 X_POSIX       0   read      252       264241152         1048576     13.6087     13.6089
 X_POSIX       0   read      253       265289728         1048576     13.6093     13.6095
 X_POSIX       0   read      254       266338304         1048576     13.6098     13.6101
 X_POSIX       0   read      255       267386880         1048576     13.6104     13.6106
 X_POSIX       0   read      256       268435456         1048576     13.6110     13.6112
 X_POSIX       0   read      257       269484032         1048576     13.6116     13.6118
 X_POSIX       0   read      258       270532608         1048576     13.6122     13.6124
 X_POSIX       0   read      259       271581184         1048576     13.6127     13.6130
 X_POSIX       0   read      260       272629760         1048576     13.6133     13.6135
 X_POSIX       0   read      261       273678336         1048576     13.6139     13.6141
 X_POSIX       0   read      262       274726912         1048576     13.6145     13.6147
 X_POSIX       0   read      263       275775488         1048576     13.6151     13.6153
 X_POSIX       0   read      264       276824064         1048576     13.6156     13.6159
 X_POSIX       0   read      265       277872640         1048576     13.6162     13.6165
 X_POSIX       0   read      266       278921216         1048576     13.6168     13.6170
 X_POSIX       0   read      267       279969792         1048576     13.6174     13.6176
 X_POSIX       0   read      268       281018368         1048576     13.6180     13.6182
 X_POSIX       0   read      269       282066944         1048576     13.6185     13.6188
 X_POSIX       0   read      270       283115520         1048576     13.6191     13.6193
 X_POSIX       0   read      271       284164096         1048576     13.6197     13.6199
 X_POSIX       0   read      272       285212672         1048576     13.6203     13.6205
 X_POSIX       0   read      273       286261248         1048576     13.6208     13.6211
 X_POSIX       0   read      274       287309824         1048576     13.6214     13.6216
 X_POSIX       0   read      275       288358400         1048576     13.6220     13.6222
 X_POSIX       0   read      276       289406976         1048576     13.6226     13.6228
 X_POSIX       0   read      277       290455552         1048576     13.6232     13.6234
 X_POSIX       0   read      278       291504128         1048576     13.6238     13.6240
 X_POSIX       0   read      279       292552704         1048576     13.6243     13.6246
 X_POSIX       0   read      280       293601280         1048576     13.6249     13.6251
 X_POSIX       0   read      281       294649856         1048576     13.6255     13.6257
 X_POSIX       0   read      282       295698432         1048576     13.6261     13.6263
 X_POSIX       0   read      283       296747008         1048576     13.6266     13.6269
 X_POSIX       0   read      284       297795584         1048576     13.6272     13.6274
 X_POSIX       0   read      285       298844160         1048576     13.6278     13.6280
 X_POSIX       0   read      286       299892736         1048576     13.6284     13.6286
 X_POSIX       0   read      287       300941312         1048576     13.6289     13.6292
 X_POSIX       0   read      288       301989888         1048576     13.6295     13.6297
 X_POSIX       0   read      289       303038464         1048576     13.6301     13.6303
 X_POSIX       0   read      290       304087040         1048576     13.6307     13.6309
 X_POSIX       0   read      291       305135616         1048576     13.6313     13.6315
 X_POSIX       0   read      292       306184192         1048576     13.6318     13.6321
 X_POSIX       0   read      293       307232768         1048576     13.6324     13.6327
 X_POSIX       0   read      294       308281344         1048576     13.6330     13.6332
 X_POSIX       0   read      295       309329920         1048576     13.6336     13.6338
 X_POSIX       0   read      296       310378496         1048576     13.6342     13.6344
 X_POSIX       0   read      297       311427072         1048576     13.6347     13.6350
 X_POSIX       0   read      298       312475648         1048576     13.6353     13.6355
 X_POSIX       0   read      299       313524224         1048576     13.6359     13.6361
 X_POSIX       0   read      300       314572800         1048576     13.6365     13.6367
 X_POSIX       0   read      301       315621376         1048576     13.6371     13.6373
 X_POSIX       0   read      302       316669952         1048576     13.6376     13.6379
 X_POSIX       0   read      303       317718528         1048576     13.6382     13.6384
 X_POSIX       0   read      304       318767104         1048576     13.6388     13.6390
 X_POSIX       0   read      305       319815680         1048576     13.6394     13.6396
 X_POSIX       0   read      306       320864256         1048576     13.6399     13.6402
 X_POSIX       0   read      307       321912832         1048576     13.6405     13.6408
 X_POSIX       0   read      308       322961408         1048576     13.6411     13.6413
 X_POSIX       0   read      309       324009984         1048576     13.6417     13.6419
 X_POSIX       0   read      310       325058560         1048576     13.6423     13.6425
 X_POSIX       0   read      311       326107136         1048576     13.6428     13.6431
 X_POSIX       0   read      312       327155712         1048576     13.6434     13.6436
 X_POSIX       0   read      313       328204288         1048576     13.6440     13.6442
 X_POSIX       0   read      314       329252864         1048576     13.6446     13.6448
 X_POSIX       0   read      315       330301440         1048576     13.6452     13.6454
 X_POSIX       0   read      316       331350016         1048576     13.6457     13.6460
 X_POSIX       0   read      317       332398592         1048576     13.6463     13.6465
 X_POSIX       0   read      318       333447168         1048576     13.6469     13.6471
 X_POSIX       0   read      319       334495744         1048576     13.6475     13.6477
 X_POSIX       0   read      320       335544320         1048576     13.6480     13.6483
 X_POSIX       0   read      321       336592896         1048576     13.6486     13.6489
 X_POSIX       0   read      322       337641472         1048576     13.6492     13.6494
 X_POSIX       0   read      323       338690048         1048576     13.6498     13.6500
 X_POSIX       0   read      324       339738624         1048576     13.6504     13.6506
 X_POSIX       0   read      325       340787200         1048576     13.6510     13.6512
 X_POSIX       0   read      326       341835776         1048576     13.6515     13.6518
 X_POSIX       0   read      327       342884352         1048576     13.6521     13.6523
 X_POSIX       0   read      328       343932928         1048576     13.6527     13.6529
 X_POSIX       0   read      329       344981504         1048576     13.6533     13.6535
 X_POSIX       0   read      330       346030080         1048576     13.6538     13.6541
 X_POSIX       0   read      331       347078656         1048576     13.6544     13.6546
 X_POSIX       0   read      332       348127232         1048576     13.6550     13.6552
 X_POSIX       0   read      333       349175808         1048576     13.6556     13.6558
 X_POSIX       0   read      334       350224384         1048576     13.6562     13.6564
 X_POSIX       0   read      335       351272960         1048576     13.6567     13.6570
 X_POSIX       0   read      336       352321536         1048576     13.6573     13.6575
 X_POSIX       0   read      337       353370112         1048576     13.6579     13.6581
 X_POSIX       0   read      338       354418688         1048576     13.6585     13.6587
 X_POSIX       0   read      339       355467264         1048576     13.6590     13.6593
 X_POSIX       0   read      340       356515840         1048576     13.6596     13.6598
 X_POSIX       0   read      341       357564416         1048576     13.6602     13.6604
 X_POSIX       0   read      342       358612992         1048576     13.6608     13.6610
 X_POSIX       0   read      343       359661568         1048576     13.6614     13.6616
 X_POSIX       0   read      344       360710144         1048576     13.6619     13.6622
 X_POSIX       0   read      345       361758720         1048576     13.6625     13.6627
 X_POSIX       0   read      346       362807296         1048576     13.6631     13.6633
 X_POSIX       0   read      347       363855872         1048576     13.6637     13.6639
 X_POSIX       0   read      348       364904448         1048576     13.6643     13.6645
 X_POSIX       0   read      349       365953024         1048576     13.6648     13.6651
 X_POSIX       0   read      350       367001600         1048576     13.6654     13.6656
 X_POSIX       0   read      351       368050176         1048576     13.6669     13.6672
 X_POSIX       0   read      352       369098752         1048576     13.6675     13.6677
 X_POSIX       0   read      353       370147328         1048576     13.6681     13.6683
 X_POSIX       0   read      354       371195904         1048576     13.6687     13.6689
 X_POSIX       0   read      355       372244480         1048576     13.6693     13.6695
 X_POSIX       0   read      356       373293056         1048576     13.6698     13.6701
 X_POSIX       0   read      357       374341632         1048576     13.6704     13.6706
 X_POSIX       0   read      358       375390208         1048576     13.6710     13.6712
 X_POSIX       0   read      359       376438784         1048576     13.6716     13.6718
 X_POSIX       0   read      360       377487360         1048576     13.6722     13.6724
 X_POSIX       0   read      361       378535936         1048576     13.6727     13.6729
 X_POSIX       0   read      362       379584512         1048576     13.6733     13.6735
 X_POSIX       0   read      363       380633088         1048576     13.6739     13.6741
 X_POSIX       0   read      364       381681664         1048576     13.6745     13.6747
 X_POSIX       0   read      365       382730240         1048576     13.6750     13.6753
 X_POSIX       0   read      366       383778816         1048576     13.6756     13.6759
 X_POSIX       0   read      367       384827392         1048576     13.6762     13.6764
 X_POSIX       0   read      368       385875968         1048576     13.6768     13.6770
 X_POSIX       0   read      369       386924544         1048576     13.6774     13.6776
 X_POSIX       0   read      370       387973120         1048576     13.6779     13.6782
 X_POSIX       0   read      371       389021696         1048576     13.6785     13.6787
 X_POSIX       0   read      372       390070272         1048576     13.6791     13.6793
 X_POSIX       0   read      373       391118848         1048576     13.6797     13.6799
 X_POSIX       0   read      374       392167424         1048576     13.6803     13.6805
 X_POSIX       0   read      375       393216000         1048576     13.6808     13.6811
 X_POSIX       0   read      376       394264576         1048576     13.6814     13.6816
 X_POSIX       0   read      377       395313152         1048576     13.6820     13.6822
 X_POSIX       0   read      378       396361728         1048576     13.6826     13.6828
 X_POSIX       0   read      379       397410304         1048576     13.6832     13.6834
 X_POSIX       0   read      380       398458880         1048576     13.6837     13.6840
 X_POSIX       0   read      381       399507456         1048576     13.6843     13.6845
 X_POSIX       0   read      382       400556032         1048576     13.6849     13.6851
 X_POSIX       0   read      383       401604608         1048576     13.6855     13.6857
 X_POSIX       0   read      384       402653184         1048576     13.6861     13.6863
 X_POSIX       0   read      385       403701760         1048576     13.6866     13.6869
 X_POSIX       0   read      386       404750336         1048576     13.6872     13.6874
 X_POSIX       0   read      387       405798912         1048576     13.6878     13.6880
 X_POSIX       0   read      388       406847488         1048576     13.6884     13.6886
 X_POSIX       0   read      389       407896064         1048576     13.6890     13.6892
 X_POSIX       0   read      390       408944640         1048576     13.6895     13.6898
 X_POSIX       0   read      391       409993216         1048576     13.6901     13.6903
 X_POSIX       0   read      392       411041792         1048576     13.6907     13.6909
 X_POSIX       0   read      393       412090368         1048576     13.6913     13.6915
 X_POSIX       0   read      394       413138944         1048576     13.6918     13.6921
 X_POSIX       0   read      395       414187520         1048576     13.6924     13.6927
 X_POSIX       0   read      396       415236096         1048576     13.6930     13.6932
 X_POSIX       0   read      397       416284672         1048576     13.6936     13.6938
 X_POSIX       0   read      398       417333248         1048576     13.6942     13.6944
 X_POSIX       0   read      399       418381824         1048576     13.6948     13.6950
 X_POSIX       0   read      400       419430400         1048576     13.6953     13.6955
 X_POSIX       0   read      401       420478976         1048576     13.6959     13.6961
 X_POSIX       0   read      402       421527552         1048576     13.6965     13.6967
